"data";"tcl_calculada";"iad_calculado";"tcl1";"tcl2";"cp1";"cp2";"sus1";"sus2";"tbaix1";"tbaix2";"cn1";"cn2";"iad1";"iad2"
"2022-06-02 20:15:22";0,552058111380145;1,38059701492537;0,430051813471503;0,659090909090909;109;146;26;1;110;75;35;99;3,14285714285714;0,757575757575758
"2022-06-03 08:12:35";0,544794188861985;1,38235294117647;0,252598282873927;0,440366972477064;109;145;28;1;110;78;35;101;3,14285714285714;0,772277227722772
"2022-06-03 13:15:28";0,544794188861985;1,38235294117647;0,424083769633508;0,648648648648649;109;145;28;1;110;78;35;101;3,14285714285714;0,772277227722772
"2022-06-03 13:15:37";0,544794188861985;1,38235294117647;0,424083769633508;0,648648648648649;109;145;28;1;110;78;35;101;3,14285714285714;0,772277227722772
"2022-06-03 14:14:56";0,544794188861985;1,38235294117647;0,424083769633508;0,648648648648649;109;145;28;1;110;78;35;101;3,14285714285714;0,772277227722772
"2022-06-03 14:36:12";0,544794188861985;1,38235294117647;0,424083769633508;0,648648648648649;109;145;28;1;110;78;35;101;3,14285714285714;0,772277227722772
"2022-06-03 14:54:28";0,544794188861985;1,38235294117647;0,424083769633508;0,648648648648649;109;145;28;1;110;78;35;101;3,14285714285714;0,772277227722772
"2022-06-04 15:06:14";0,545454545454545;1,33802816901408;0,424083769633508;0,647577092511013;110;148;29;1;110;80;36;106;3,05555555555556;0,754716981132076
